0.0001	0.192748833333333	0.235772666666667	0.230870333333333	0.226782666666667	0.267813333333333	0.26675	0.215043333333333	0.231271	0.231444666666667	0.224045333333333	0.237122	0.229890333333333	0.227454666666667	0.240223666666667	0.236465	0.238563666666667	0.233850333333333	0.235045666666667	0.230479	0.224611	0.222656	0.218329333333333	0.220211666666667	0.255945	0.240946333333333
0.0002	0.667947666666667	0.728028333333333	0.720561666666667	0.719592333333333	0.758394	0.760850333333333	0.694738666666667	0.707401	0.715893	0.706445333333333	0.721146666666667	0.718595666666667	0.717850666666667	0.730929666666667	0.722995666666667	0.725871666666667	0.724303666666667	0.719824666666667	0.715371333333333	0.702613	0.705594333333333	0.695465666666667	0.698831333333333	0.745396333333333	0.72903
0.0003	0.662629	0.721844	0.712269333333333	0.710993666666667	0.754966666666667	0.743135333333333	0.691581333333333	0.703290333333333	0.712987666666667	0.700741666666667	0.715379666666667	0.716805666666667	0.710099333333333	0.724739333333333	0.719131666666667	0.719035666666667	0.717178666666667	0.715339333333333	0.707043	0.700234666666667	0.696345	0.693563	0.69328	0.743241333333333	0.72442
0.0004	0.661819666666667	0.719849333333333	0.70497	0.710399	0.755774333333333	0.742808666666667	0.687599	0.702960666666667	0.71126	0.699188	0.715939333333333	0.710820333333333	0.709218666666667	0.722582333333333	0.713997333333333	0.717638666666667	0.717998333333333	0.715296	0.707829333333333	0.697407333333333	0.700499	0.68737	0.693290333333333	0.735580333333333	0.719866
0.0005	0.660257	0.720252333333333	0.71188	0.703582666666667	0.751825	0.744376666666667	0.688377	0.700192333333333	0.710396	0.695657333333333	0.718002333333333	0.710936666666667	0.704697333333333	0.722563	0.710584333333333	0.714786333333333	0.715744333333333	0.709859666666667	0.705909666666667	0.695137	0.696546666666667	0.689155666666667	0.690279333333333	0.725498333333333	0.712178
0.0006	0.663563333333333	0.719481666666667	0.707891333333333	0.706037333333333	0.747622	0.743715666666667	0.687689	0.706015333333333	0.707589	0.697091333333333	0.715211666666667	0.707966	0.704344	0.715569666666667	0.705245	0.712831666666667	0.715616666666667	0.710043	0.703761	0.696335333333333	0.698089333333333	0.689581666666667	0.693089666666667	0.729448	0.716998
0.0007	0.661074333333333	0.711775	0.710201666666667	0.703901333333333	0.751126666666667	0.745027333333333	0.686427	0.699278333333333	0.710235	0.699478333333333	0.713488333333333	0.705445666666667	0.707885333333333	0.716812	0.709763666666667	0.712947333333333	0.715082	0.711156333333333	0.703981	0.692628666666667	0.693709333333333	0.691873666666667	0.69073	0.732237333333333	0.714436333333333
0.0008	0.659069	0.717166333333333	0.702044666666667	0.702818333333333	0.743319	0.736430666666667	0.686933333333333	0.702542666666667	0.707818666666667	0.694219	0.711322	0.705932	0.701627666666667	0.714033666666667	0.701635333333333	0.714805666666667	0.711609	0.710354666666667	0.701712	0.693238666666667	0.694369	0.691419	0.692211333333333	0.721894333333333	0.715650333333333
0.0009	0.663848	0.718577666666667	0.704886	0.699931	0.747934	0.738127666666667	0.683889	0.698399333333333	0.705658666666667	0.698533333333333	0.711903666666667	0.705344666666667	0.702344333333333	0.717059	0.710104666666667	0.709059666666667	0.711271333333333	0.709630333333333	0.702565333333333	0.691329	0.691143	0.689369666666667	0.684388	0.724015666666667	0.714828
0.001	0.656429	0.719908	0.703781666666667	0.709851666666667	0.744626666666667	0.739822333333333	0.689550666666667	0.702811333333333	0.706721666666667	0.695752666666667	0.711704666666667	0.707567	0.705540666666667	0.712471	0.708964333333333	0.712764666666667	0.714660333333333	0.708372666666667	0.698457333333333	0.692021	0.691817	0.684902333333333	0.687079666666667	0.732124	0.707787333333333
0.0011	0.658695333333333	0.712876666666667	0.709774	0.699798333333333	0.740978	0.741904666666667	0.687052	0.699982666666667	0.704830666666667	0.694326333333333	0.716085666666667	0.706480333333333	0.704924333333333	0.718840333333333	0.705216	0.711892333333333	0.711656	0.707002666666667	0.702163666666667	0.689670666666667	0.691835	0.689626666666667	0.686225	0.721821333333333	0.716885666666667
0.0012	0.656220666666667	0.713682666666667	0.709765666666667	0.701313333333333	0.736518	0.744352	0.683398333333333	0.697435666666667	0.704266	0.695965333333333	0.710269666666667	0.705256666666667	0.705059333333333	0.714755333333333	0.706795333333333	0.706907666666667	0.709195	0.710854	0.702618333333333	0.691595666666667	0.693121333333333	0.684395333333333	0.686621333333333	0.723831	0.715578666666667
0.0013	0.660724	0.717473	0.698984666666667	0.698602666666667	0.732160333333333	0.734649333333333	0.686524	0.702427	0.709791333333333	0.693063	0.707326666666667	0.704097666666667	0.696675666666667	0.715042333333333	0.706403666666667	0.715303333333333	0.71598	0.708983333333333	0.700809333333333	0.686689333333333	0.687992	0.683005333333333	0.684310333333333	0.730742666666667	0.702054333333333
0.0014	0.660945	0.712738666666667	0.706301666666667	0.702952333333333	0.747052666666667	0.736532	0.687614333333333	0.696197333333333	0.705378666666667	0.694211666666667	0.705344	0.703804	0.700596333333333	0.709052	0.706272333333333	0.707857666666667	0.708615	0.706505666666667	0.701129	0.687701333333333	0.694273	0.685555	0.681032	0.715937666666667	0.711936666666667
0.0015	0.659190333333333	0.716569666666667	0.703826333333333	0.701248666666667	0.739785	0.7426	0.685612333333333	0.697496333333333	0.708143	0.697189	0.709448666666667	0.701377	0.706035666666667	0.716075666666667	0.709663	0.709084666666667	0.705353666666667	0.706270333333333	0.697665	0.686460666666667	0.687524	0.687693666666667	0.686918333333333	0.726242333333333	0.706341
0.0016	0.661108	0.713136	0.707418	0.700633	0.743323666666667	0.733786666666667	0.684715333333333	0.697266333333333	0.708421	0.694869	0.707470333333333	0.70434	0.703792	0.715772666666667	0.710168666666667	0.708557666666667	0.708085	0.708216666666667	0.696667333333333	0.688353	0.688023333333333	0.685379333333333	0.682924	0.725791333333333	0.709089666666667
